Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2020/3/27,96,1,0,0,0,2,0,0,3,0,0,6,8,21,10,1,0,0,3,0,1,2,0,3,0,0,1,20,3,0,0,0,0,1,0,0,0,0,1,1,4,0,0,2,2,0,0,0
2020/3/28,222,3,1,0,0,0,0,0,3,0,0,6,86,64,13,1,0,1,3,0,0,2,0,4,0,0,5,15,3,2,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,2
2020/3/29,151,4,0,0,2,0,0,0,0,1,3,5,8,72,9,0,0,0,1,0,2,1,0,3,0,0,7,17,7,0,0,0,0,0,2,0,0,0,0,1,4,0,0,1,1,0,0,0
2020/3/30,80,1,1,0,2,1,0,0,4,0,1,1,6,12,3,0,0,2,2,0,0,4,4,3,2,0,9,8,4,0,1,0,0,1,0,0,0,1,0,1,3,0,0,2,0,0,0,1
2020/3/31,227,0,0,0,1,1,1,2,4,1,0,16,7,79,14,0,2,2,5,1,0,1,1,8,0,1,13,28,11,0,0,0,0,0,0,0,2,0,5,2,17,1,0,0,1,0,0,0
2020/4/1,257,5,0,0,4,1,1,2,18,1,2,2,11,67,19,1,3,2,1,0,0,6,4,5,0,0,7,34,14,4,1,0,0,1,0,0,0,0,0,3,32,1,3,1,0,0,1,0
2020/4/2,281,3,1,0,1,2,1,2,2,0,0,8,12,98,25,0,3,1,9,2,0,5,1,7,1,1,12,33,7,4,2,0,0,2,5,0,0,0,3,1,23,0,2,0,1,0,1,0
2020/4/3,353,5,2,0,6,1,0,1,10,3,3,24,17,92,31,3,0,8,12,1,1,3,2,12,1,6,18,36,6,2,1,0,0,2,2,1,0,0,7,2,19,2,2,3,1,3,0,2
2020/4/4,365,3,0,0,2,1,5,5,5,0,1,19,27,118,21,0,2,8,4,2,1,6,1,19,0,3,10,40,15,3,0,0,0,1,2,1,0,0,1,3,27,0,1,0,1,2,0,5
2020/4/5,346,1,0,0,3,0,2,2,5,0,0,24,26,141,27,0,0,11,7,4,1,6,0,7,0,1,9,21,13,1,2,0,0,1,0,0,0,0,1,7,16,3,1,1,0,2,0,0
2020/4/6,248,0,0,0,3,0,3,0,7,0,0,22,17,85,6,0,1,2,6,1,2,8,0,11,0,1,8,20,6,1,5,0,0,0,1,5,0,0,2,3,14,0,0,0,1,1,0,6
2020/4/7,365,4,1,0,6,0,6,8,6,1,5,12,13,87,19,2,1,6,6,4,0,9,5,21,0,5,12,53,20,2,2,0,0,1,3,3,0,0,0,2,23,1,0,2,2,1,0,11
2020/4/8,522,10,0,0,2,0,3,5,0,6,0,35,34,155,66,1,2,15,7,5,5,9,5,20,0,2,10,43,20,2,3,0,0,2,5,1,0,1,2,1,25,2,2,1,6,4,0,5
2020/4/9,574,18,2,0,2,0,5,4,4,5,0,32,30,182,28,3,7,6,5,3,2,7,5,21,2,7,10,92,39,5,3,0,1,1,1,0,0,0,1,10,26,0,0,1,0,0,1,3
2020/4/10,640,13,3,0,2,2,5,3,10,2,6,56,33,199,53,0,2,20,5,3,6,9,5,14,0,1,9,80,29,3,1,1,1,0,5,1,0,1,2,5,39,1,1,1,1,0,0,7
2020/4/11,644,16,5,0,7,2,1,1,10,2,0,22,36,200,76,1,7,12,4,3,1,13,2,10,2,4,7,70,42,2,0,0,4,0,26,1,0,0,2,0,43,0,0,1,0,1,0,8
2020/4/12,486,12,0,0,6,0,5,1,8,0,2,40,44,174,31,0,0,9,2,1,1,6,2,2,0,0,12,45,17,2,1,0,1,0,6,4,0,4,0,6,30,1,0,2,0,0,0,9
2020/4/13,387,5,0,0,3,0,1,1,1,1,53,28,19,100,15,0,19,8,4,1,7,7,5,9,0,2,12,24,19,3,0,0,1,0,3,1,0,8,7,0,11,0,0,1,1,0,0,7
2020/4/14,446,18,0,0,10,1,4,0,6,1,0,22,16,159,20,3,1,10,0,2,1,6,1,10,2,11,5,61,9,3,2,0,2,1,10,1,0,4,2,0,33,0,0,3,2,0,0,4
2020/4/15,552,23,0,0,1,0,6,1,3,2,2,49,46,127,40,1,5,9,8,3,2,5,1,12,1,1,5,74,20,6,2,0,3,0,38,3,0,0,1,2,30,2,1,2,5,0,0,10
2020/4/16,558,23,0,0,10,0,5,9,4,4,0,50,43,150,55,1,10,6,3,3,6,5,0,14,6,5,10,53,31,1,1,0,1,1,5,1,0,2,1,0,26,0,1,0,4,0,0,8
2020/4/17,572,33,0,0,4,0,4,3,8,3,14,37,30,204,34,6,14,11,1,2,2,1,2,10,6,11,10,51,27,2,0,0,1,1,6,0,0,2,0,1,17,1,1,2,0,0,2,8
2020/4/18,577,38,0,0,4,0,2,8,4,0,0,32,43,185,44,3,3,16,2,2,0,1,0,17,3,2,7,86,21,4,1,2,0,0,6,0,0,1,3,1,24,0,0,2,0,0,1,9
2020/4/19,377,27,0,0,0,0,1,2,4,0,1,35,19,108,30,0,10,5,6,2,5,2,3,10,1,1,9,48,11,2,0,0,1,1,2,0,0,1,1,4,16,0,0,3,0,0,1,5
2020/4/20,346,17,0,0,1,0,3,2,4,5,8,21,23,102,16,0,4,2,1,0,1,0,0,5,3,1,8,83,11,2,0,0,0,0,5,0,0,2,1,1,2,1,0,1,1,0,2,6
2020/4/21,389,22,0,0,0,0,0,0,3,2,1,10,20,125,15,2,19,10,5,1,2,5,0,16,2,4,5,55,19,9,2,0,0,0,2,0,2,0,1,0,21,0,0,1,4,0,0,4
2020/4/22,446,22,0,0,0,0,1,1,5,1,8,33,23,123,24,3,22,9,1,0,2,3,4,19,2,12,11,32,17,2,2,0,0,0,2,0,0,0,0,1,21,1,0,1,0,0,0,5
2020/4/23,439,45,0,0,0,0,0,0,2,0,4,38,21,134,39,1,12,17,0,0,3,2,1,12,0,4,7,34,20,1,1,0,0,0,3,0,0,0,0,1,12,8,0,1,0,0,0,2
2020/4/24,444,22,0,0,0,0,1,1,4,0,5,16,17,171,32,4,7,6,1,1,4,0,1,14,2,1,4,34,24,1,5,0,0,2,0,0,0,0,0,0,12,6,0,1,1,0,0,1
2020/4/25,371,39,0,0,1,0,0,2,1,0,0,18,8,119,31,1,13,2,0,0,2,0,1,1,0,1,4,29,16,0,2,0,1,0,2,0,0,0,0,1,14,4,0,0,0,0,0,1
2020/4/26,224,14,0,0,0,0,0,1,3,2,1,20,8,82,16,4,8,5,1,1,0,0,1,1,0,0,4,17,8,0,1,0,5,1,2,0,0,0,0,1,11,1,0,2,0,0,0,3
2020/4/27,182,35,1,0,1,0,0,0,0,0,5,17,7,41,7,0,2,7,0,0,1,0,1,0,0,0,15,28,1,2,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0
2020/4/28,279,38,3,0,2,0,1,1,1,0,0,9,9,114,10,5,2,9,1,0,1,0,5,5,0,2,4,32,7,3,1,0,1,0,5,0,0,0,0,0,4,0,0,0,0,0,0,4
2020/4/29,217,38,0,0,0,0,1,1,1,0,0,10,4,46,26,0,9,5,0,0,0,0,1,4,0,0,4,43,6,1,0,0,0,1,1,0,0,0,0,1,13,1,0,0,0,0,0,0
2020/4/30,202,41,0,0,0,0,0,2,0,0,1,9,9,59,26,0,7,1,0,0,0,0,3,1,0,0,3,26,3,0,2,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,1
2020/5/1,282,22,0,0,0,0,0,1,2,0,0,12,6,165,15,2,4,3,0,0,0,0,2,3,0,0,4,24,5,3,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0
2020/5/2,288,33,0,0,0,0,0,1,0,0,0,14,6,154,44,0,4,6,0,0,4,1,0,0,0,0,5,7,4,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0
2020/5/3,195,26,0,0,0,0,0,3,0,0,0,7,5,93,15,0,4,4,0,1,0,0,0,2,0,0,3,11,14,1,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0
2020/5/4,181,31,0,0,0,0,1,0,2,0,0,5,5,88,10,0,3,3,0,2,2,0,0,3,0,2,3,13,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0
2020/5/5,119,12,0,0,0,0,0,1,1,0,0,3,1,57,14,1,3,1,0,1,0,0,0,3,0,0,4,7,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020/5/6,104,23,0,0,0,0,0,1,0,0,0,8,2,37,7,0,1,3,0,0,1,0,0,0,0,0,3,15,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/5/7,107,14,1,0,0,0,0,0,0,0,1,27,5,23,13,0,0,4,0,0,0,0,0,0,0,0,6,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/5/8,88,6,0,0,0,0,0,1,0,2,0,9,3,39,7,3,1,0,0,0,1,0,0,0,0,1,1,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/5/9,108,11,0,0,0,0,0,0,0,0,0,9,3,36,8,0,4,2,0,0,1,0,0,3,0,0,4,16,8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020/5/10,66,9,0,0,0,0,0,0,0,0,0,5,0,22,13,0,0,1,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/5/11,58,12,0,0,0,0,0,0,0,0,0,14,3,15,7,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/5/12,87,13,0,0,0,0,0,0,0,0,6,1,3,27,15,0,0,3,0,0,1,0,0,1,0,0,4,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/5/13,55,4,0,0,0,0,0,0,0,0,0,3,2,10,10,0,1,1,0,2,0,0,0,1,0,0,1,12,3,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0
2020/5/14,99,6,0,0,0,0,0,0,0,0,0,4,0,30,32,0,2,0,0,0,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0
2020/5/15,55,10,0,0,0,0,0,0,0,4,0,3,2,9,16,1,0,1,0,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2020/5/16,56,7,0,0,0,0,0,0,0,0,0,4,8,14,12,0,1,1,0,0,0,0,0,2,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/17,29,8,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2020/5/18,30,1,0,0,0,0,0,0,0,0,0,2,2,10,8,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2020/5/19,32,3,0,0,0,0,0,0,0,1,1,2,0,5,8,0,0,3,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/5/20,37,2,0,0,0,0,0,0,0,1,0,5,1,5,18,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020/5/21,45,5,0,0,0,0,0,0,0,2,0,1,3,11,13,0,0,2,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/5/22,30,6,0,0,0,0,0,0,0,1,1,2,1,2,7,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
2020/5/23,30,9,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1
2020/5/24,40,15,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
2020/5/25,22,3,0,0,0,0,0,0,0,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0
2020/5/26,27,8,0,0,0,0,0,0,0,0,0,1,0,10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2020/5/27,37,5,0,0,0,0,0,0,0,0,0,0,2,11,5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2020/5/28,62,7,0,0,0,0,0,0,0,0,0,3,1,15,8,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0
2020/5/29,63,3,0,0,0,0,0,0,0,0,0,1,0,21,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
2020/5/30,46,4,0,0,0,0,0,0,0,0,0,3,1,14,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
2020/5/31,33,6,0,0,0,0,0,0,0,0,0,1,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2020/6/1,36,5,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
2020/6/2,51,3,0,0,0,0,0,0,0,1,0,0,1,34,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2020/6/3,26,3,0,0,0,0,0,0,0,0,0,2,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2020/6/4,45,3,0,0,0,0,0,0,0,0,0,1,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
2020/6/5,41,4,0,0,0,0,0,0,0,0,2,1,1,20,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2020/6/6,45,8,0,0,0,0,0,0,0,0,0,1,0,26,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
